associatedReferences,scientificName,road_length,survey_days,country,Roadkill_rate_ind_km_y,decimalLatitude,decimalLongitude,iucnStatus,rate_category,species,name_change,Split_species,Order.x,status,IslandEndemic,Volancy,Mass,HWI,Habitat.x,Trophic.Level,Trophic.Niche,LAT,New_Data_Notes,Beak.Length.culmen,Beak.Length.nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Tail.Length,Genus.x,Species.x,Family.x,RedlistCategory,Threat,LogRangeSize,LogBodyMass,Diet,Foraging,Migration,MatingSystem,NestPlacement,Territoriality,Habitat.y,IslandDwelling,LogClutchSize,LogNightLights,LogHumanPopulationDensity,SpeciesID,Order.y,Family.y,Genus.y,Species.y,Taxonomic_Comments,Extinct_full,Extinct_partial,Marine_full,Marine_partial,Migr_dir_full,Migr_dir_partial,Migr_dir_local,Migr_disp_full,Migr_disp_partial,Migr_disp_local,Migr_altitudinal,Irruptive,Nomad_full,Nomad_partial,Nomad_local,Resid_full,Resid_partial,Unknown,Uncertain,Migratory_status_Comments,Triplechecked,Migratory_status,Migratory_status_2,Migratory_status_3
Arca-Rubio et al. 2023,Alectoris rufa,30,326,Spain,0.037321063,37.1007,-4.3382,NT,Medium,Alectoris rufa,0,NA,Galliformes,NT,No,Volant,527.9,25.8,Shrubland,Herbivore,Herbivore terrestrial,42.6,,23.4,12.7,7.6,8.7,41.3,155.3,39.8,114.7,90.5,Alectoris,rufa,Phasianidae,LC,0,13.7680938451785,6.26883109703223,TerrestrialPlants,GroundForaging,Sedentary,NonCooperative,ExposedGround,none,Terrestrial,No,2.484906649788,1.71693931010876,4.5152454784601,212,GALLIFORMES,Phasianidae,Alectoris,rufa,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"mostly sedentary, but some descent to lower ground noted in winter",1,resident,full resident,full resident
Arca-Rubio et al. 2023,Apus apus,30,325,Spain,0.037435897,37.1147,-4.282,LC,Medium,Apus apus,0,NA,Caprimulgiformes,LC,No,Volant,37.6,71.6,Human Modified,Carnivore,Invertivore,48.52,,10.2,4.3,4,2.8,8.8,161.3,120.2,48.1,67.4,Apus,apus,Apodidae,LC,0,17.0255149074055,3.62700405039585,Invertebrates,AerialScreaning,Migratory,NonCooperative,Cavity,none,Terrestrial,No,0.916290731874155,1.30157882381734,3.93573953204546,3218,APODIFORMES,Apodidae,Apus,apus,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Arca-Rubio et al. 2023,Asio otus,30,327,Spain,0.037206932,37.1126,-4.3323,LC,Medium,Asio otus,0,NA,Strigiformes,LC,No,Volant,296.6,41.2,Forest,Carnivore,Vertivore,50.73,,28.3,14.9,8.8,12.5,40.1,280.7,115.5,165.2,137,Asio,otus,Strigidae,LC,0,17.1338758680698,5.69228327826318,Vertebrates,AerialScreaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.79175946922805,1.25617410568995,3.62700405039585,2994,STRIGIFORMES,Strigidae,Asio,otus,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,"resident and migratory, migration poorly understood, nomadic in parts of range (respoonding to prey availability), in others regular migration suggested",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Athene noctua,30,327,Spain,0.074413863,37.0778,-4.2943,LC,High,Athene noctua,0,NA,Strigiformes,LC,No,Volant,168.9,31.8,Human Modified,Carnivore,Omnivore,40.42,,18.8,11.6,7.8,11.4,32.6,157,50,107,74.2,Athene,noctua,Strigidae,LC,0,17.1013058273212,5.12942523006574,Invertebrates,AerialSallying,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,1.50407739677627,1.25364403422589,4.07923092441205,2953,STRIGIFORMES,Strigidae,Athene,noctua,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,essentially resident,0,resident,full resident,full resident
Arca-Rubio et al. 2023,Caprimulgus ruficollis,30,326,Spain,0.037321063,37.0971,-4.2301,NT,Medium,Caprimulgus ruficollis,0,NA,Caprimulgiformes,LC,No,Volant,68.5,54,Forest,Carnivore,Invertivore,36.13,,23.7,7.4,5,3,20.4,198.2,107,91.3,147.8,Caprimulgus,ruficollis,Caprimulgidae,LC,0,13.581265360788,4.22683374526818,Invertebrates,AerialScreaning,Migratory,NonCooperative,ExposedGround,weak,Terrestrial,No,0.405465108108164,1.53556674374979,4.64535197562092,3072,CAPRIMULGIFORMES,Caprimulgidae,Caprimulgus,ruficollis,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"migratory, some popltns partially sedentary",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Carduelis carduelis,30,326,Spain,0.037321063,37.0954,-4.2315,LC,Medium,Carduelis carduelis,0,NA,Passeriformes,LC,No,Volant,16,33.4,Woodland,Herbivore,Granivore,50.13,,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,48.6,Carduelis,carduelis,Fringillidae,LC,0,16.5751586160701,2.77258872223978,Seeds,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.6094379124341,1.40798535509426,4.17438726989564,9640,PASSERIFORMES,Fringillidae,Carduelis,carduelis,,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,"resident, migratory, partially migratory and nomadic, some move altitudinally",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Cecropis daurica,30,327,Spain,0.037206932,37.1075,-4.3489,LC,Medium,Cecropis daurica,0,NA,Passeriformes,LC,No,Volant,22.2,53.2,Grassland,Carnivore,Invertivore,29.46,,11.3,5.4,3.8,3,14.3,122.2,65,57.2,96.1,Hirundo,daurica,Hirundinidae,LC,0,16.6915847409196,3.10009228887823,Invertebrates,AerialScreaning,Migratory,NonCooperative,Cavity,none,Terrestrial,No,1.50407739677627,1.29008980218794,5.05942545826569,7213,PASSERIFORMES,Hirundinidae,Cecropis,daurica,in HBW includes hyperythra and domicella,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"migratory in N parts of range, mostly resident in S, some altitud movements in parts of range",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Chloris chloris,30,326,Spain,0.037321063,37.0971,-4.3341,LC,Medium,Chloris chloris,0,NA,Passeriformes,LC,No,Volant,26,32.5,Woodland,Herbivore,Granivore,50.67,,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,55.7,Carduelis,chloris,Fringillidae,LC,0,16.088454850755,3.25809653802148,Seeds,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.6094379124341,1.54514312517083,4.46590811865458,9616,PASSERIFORMES,Fringillidae,Chloris,chloris,in HBW Carduelis_chloris,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"resident and migratory, most W popltns resident but highly mobile in non-breeding season within breeding range, N breeders move to S of range, some races largely sedentary or dispersive",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Cisticola juncidis,30,327,Spain,0.037206932,37.107,-4.3497,LC,Medium,Cisticola juncidis,0,NA,Passeriformes,LC,No,Volant,6.8,13.5,Grassland,Carnivore,Invertivore,10.73,,12.1,6.8,2.3,2.6,17.7,48.9,6.7,42.8,40.3,Cisticola,juncidis,Cisticolidae,LC,0,16.7068474222177,1.91839212016142,Invertebrates,GroundForaging,Migratory,NonCooperative,Cavity,weak,Terrestrial,No,1.50407739677627,1.37360701309047,5.20565368168462,7553,PASSERIFORMES,Cisticolidae,Cisticola,juncidis,,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,"largely resident in most of range, subject to local movements (often linked to seasonal change in habitat suitability) but partial migrant in some regions and migratory in NE, irruptive in several regions",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Columba palumbus,30,327,Spain,0.037206932,37.1131,-4.3417,LC,Medium,Columba palumbus,0,NA,Columbiformes,LC,No,Volant,490,41.2,Woodland,Herbivore,Omnivore,50.34,,27.8,13.1,8,7.8,31.5,246.4,101.4,145,153.2,Columba,palumbus,Columbidae,LC,0,16.2964538975372,6.19440539110467,Generalist,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147180559945,1.46688223083348,4.29045944114839,1882,COLUMBIFORMES,Columbidae,Columba,palumbus,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"mostly migratory in N and E, others partially migratory or resident",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Erithacus rubecula,30,324,Spain,0.300411523,37.0644,-4.3693,LC,High,Erithacus rubecula,0,NA,Passeriformes,LC,No,Volant,17.7,19.9,Forest,Carnivore,Omnivore,53.82,,14,7,2.9,3.3,24.5,71.6,14.2,57.3,56.9,Erithacus,rubecula,Muscicapidae,LC,0,16.1382494714809,2.87356463957978,Invertebrates,ForagingGeneralist,Migratory,NonCooperative,Cavity,strong,Terrestrial,No,1.6094379124341,1.47395932720006,4.22683374526818,8638,PASSERIFORMES,Muscicapidae,Erithacus,rubecula,in HBW in family Turdidae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"resident and migratory, poorly understood on popltn level",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Fringilla coelebs,30,326,Spain,0.074642127,37.0947,-4.2322,LC,High,Fringilla coelebs,0,NA,Passeriformes,LC,No,Volant,23.8,27.6,Forest,Omnivore,Invertivore,52.79,,14.7,9.8,5.5,6.7,17.8,85.9,23.7,62.2,65.9,Fringilla,coelebs,Fringillidae,LC,0,16.4122390514983,3.17010566049877,Invertebrates,ForagingGeneralist,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.50407739677627,1.43496551463699,4.11414718951828,9530,PASSERIFORMES,Fringillidae,Fringilla,coelebs,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"resident, partially migratory and migratory, N popltns migrate, S popltns can be more or less sedentary",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Hirundo rustica,30,327,Spain,0.037206932,37.1092,-4.3465,LC,Medium,Hirundo rustica,0,NA,Passeriformes,LC,No,Volant,17.9,52.6,Human Modified,Carnivore,Invertivore,47.56,,12.4,6,4.5,2.7,11.7,115.8,62.3,56,71.4,Hirundo,rustica,Hirundinidae,LC,0,17.7609292594114,2.88535921607262,Invertebrates,AerialScreaning,Migratory,NonCooperative,Cavity,none,Terrestrial,No,1.50407739677627,1.27948057991299,3.99083418585244,7187,PASSERIFORMES,Hirundinidae,Hirundo,rustica,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"mainly migratory, a few stay all year and a few resident popltns",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Linaria cannabina,30,327,Spain,0.037206932,37.0637,-4.2942,LC,Medium,Linaria cannabina,0,NA,Passeriformes,LC,No,Volant,19.5,34.4,Shrubland,Herbivore,Granivore,49.19,,12.4,7.8,5,6.6,15.7,78.4,26.9,51.2,56.2,Carduelis,cannabina,Fringillidae,LC,0,16.3181466007814,2.97195174488859,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.6094379124341,1.46210664202143,4.27666611901606,9646,PASSERIFORMES,Fringillidae,Carduelis,cannabina,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"resident, migratory and partially migratory, numbers making post-breeding movoements vary annually in many regions",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Parus major,30,327,Spain,0.111620795,37.0531,-4.3002,LC,High,Parus major,0,NA,Passeriformes,LC,No,Volant,16.3,18.7,Woodland,Omnivore,Invertivore,44.04,,11.3,8,4,4.3,17.4,70.9,13.3,57.7,61.2,Parus,major,Paridae,LC,0,17.0925846054394,2.78809290877575,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,2.14006616349627,1.2935687276168,4.18357569595004,6855,PASSERIFORMES,Paridae,Parus,major,"includes Parus_bokharensis; in HBW no split into Parus_major, Parus_minor and Parus_cinereus",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,"resident, altitud migrant and partially eruptive",1,resident,partial resident,partial resident
Arca-Rubio et al. 2023,Passer domesticus,30,324,Spain,0.187757202,37.0672,-4.37,LC,High,Passer domesticus,0,NA,Passeriformes,LC,No,Volant,26.5,27.3,Human Modified,Herbivore,Granivore,46.32,,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,57.2,Passer,domesticus,Passeridae,LC,0,17.3638751833552,3.27752202030093,Seeds,GroundForaging,Sedentary,Cooperative,Cavity,none,Terrestrial,No,1.50407739677627,1.26982343247387,4.1415461637064,9136,PASSERIFORMES,Passeridae,Passer,domesticus,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,"mostly resident, some limited withdrawal of popltns from high latitudes and altitudes, some popltns described as migratory (may be altitudinal)",1,dispersive migratory,partial dispersive migrant,partial dispersive migrant
Arca-Rubio et al. 2023,Phoenicurus ochruros,30,327,Spain,0.037206932,37.0864,-4.3145,LC,Medium,Phoenicurus ochruros,0,NA,Passeriformes,LC,No,Volant,16.5,23.1,Rock,Omnivore,Invertivore,42.46,,15.4,8.1,2.8,2.9,22.4,83.1,19.2,64.1,60.4,Phoenicurus,ochruros,Muscicapidae,LC,0,16.4273706075339,2.80336038090653,Invertebrates,ForagingGeneralist,PartiallyMigratory,Cooperative,Cavity,weak,Terrestrial,No,1.6094379124341,1.30157882381734,4.11087386417331,8704,PASSERIFORMES,Muscicapidae,Phoenicurus,ochruros,in HBW in family Turdidae,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"resident, partial, altitud and full migrant in different parts of range",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Sylvia atricapilla,30,327,Spain,0.111620795,37.0588,-4.2959,LC,High,Sylvia atricapilla,0,NA,Passeriformes,LC,No,Volant,16.7,27,Woodland,Omnivore,Omnivore,51.6,,15.2,7.2,3.2,3.4,20.8,75.9,20.5,55.4,62.2,Sylvia,atricapilla,Sylviidae,LC,0,16.128745182858,2.81540871942271,Invertebrates,ArborealGleaning,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.50407739677627,1.48933115903814,4.28771595520264,7934,PASSERIFORMES,Sylviidae,Sylvia,atricapilla,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"largely sedentary, partially, and fully migratory popltns, leap-frog migration",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Turdus merula,30,327,Spain,0.781345566,37.0667,-4.2921,LC,High,Turdus merula,0,NA,Passeriformes,LC,No,Volant,102.7,23.1,Forest,Omnivore,Omnivore,49.18,,28.5,15.5,5.3,7.5,33.6,128.4,29.8,98.6,106.3,Turdus,merula,Turdidae,LC,0,16.3834808708186,4.63210418722817,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.38629436111989,1.49385118416867,4.65681341913993,8551,PASSERIFORMES,Turdidae,Turdus,merula,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"sedentary, partially migratory and fully migratory popltns, some dispersal and altitud movements also",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Turdus philomelos,30,327,Spain,0.111620795,37.0689,-4.2898,LC,High,Turdus philomelos,0,NA,Passeriformes,LC,No,Volant,67.7,30.7,Forest,Omnivore,Invertivore,55.86,,23.1,11.9,5,5.7,31.8,116,35.7,80.5,81.7,Turdus,philomelos,Turdidae,LC,0,16.4352047548343,4.21567684738963,Invertebrates,GroundForaging,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.38629436111989,1.34370644432732,3.79773385902602,8568,PASSERIFORMES,Turdidae,Turdus,philomelos,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"mainly migratory, popltns in W and S sedentary, partial migrants or short-distance movers, leapfrog migration",1,directional migratory,partial directional migrant,partial directional migrant
Arca-Rubio et al. 2023,Upupa epops,30,326,Spain,0.037321063,37.1016,-4.3396,LC,Medium,Upupa epops,0,NA,Bucerotiformes,LC,No,Volant,66.9,21.4,Grassland,Carnivore,Invertivore,29.41,,55.8,46.9,5.5,6.3,21.1,142.3,30.5,111.5,96.9,Upupa,epops,Upupidae,LC,0,17.484409953442,4.20364729711255,Invertebrates,GroundForaging,Migratory,Cooperative,Cavity,weak,Terrestrial,No,1.79175946922805,1.24075800695948,4.54329478227,3787,BUCEROTIFORMES,Upupidae,Upupa,epops,in HBW Upupa_epops includes races marginata and africana,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"N popltns migratory, others partially migratory or sedentary",1,directional migratory,partial directional migrant,partial directional migrant
Arnold 2016; Arnold et al. 2019; Belthoff et al. 2015,Accipiter striatus,380,345,United States,0.002784134,42.568600000000004,-113.6171,LC,Low,Accipiter striatus,0,NA,Accipitriformes,LC,No,Volant,130.6,30.7,Forest,Carnivore,Vertivore,34.35,,18.3,10.1,7.3,9.4,49.9,181.6,56.6,126.8,134.3,Accipiter,striatus,Accipitridae,LC,0,16.2349122286335,4.87206264423232,Vertebrates,AerialScreaning,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.50407739677627,1.26118887247656,3.08190996979504,1075,ACCIPITRIFORMES,Accipitridae,Accipiter,striatus,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"migratory in N, others seemingly resident, seasonal altitud migration",1,directional migratory,partial directional migrant,partial directional migrant
Arnold 2016; Arnold et al. 2019; Belthoff et al. 2015,Agelaius phoeniceus,380,345,United States,0.002784134,42.56838,-113.78112,LC,Low,Agelaius phoeniceus,0,NA,Passeriformes,LC,No,Volant,50.8,24,Wetland,Herbivore,Granivore,44.62,,22.7,15.4,5.6,8.8,28,118,27.8,88.9,88.9,Agelaius,phoeniceus,Icteridae,LC,0,16.4299587149008,3.92750257627653,Seeds,GroundForaging,Migratory,NonCooperative,ExposedElevated,weak,Wetland,No,1.09861228866811,1.35187524877472,3.30688670219091,9954,PASSERIFORMES,Icteridae,Agelaius,phoeniceus,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"resident and migratory popltns, some only partially migratory",1,directional migratory,partial directional migrant,partial directional migrant
Arnold 2016; Arnold et al. 2019; Belthoff et al. 2015,Anas platyrhynchos,380,345,United States,0.022273074,42.56904,-113.71503,LC,Medium,Anas platyrhynchos,0,NA,Anseriformes,LC,No,Volant,843.4,50.7,Wetland,Herbivore,Herbivore aquatic,51.63,,58.5,41,20.8,17.8,40.6,263.4,133.5,129.9,86.9,Anas,platyrhynchos,Anatidae,LC,0,17.3928095872729,6.73746505457173,AquaticPlants,AquaticSurface,PartiallyMigratory,NonCooperative,ExposedGround,none,Wetland,No,2.39789527279837,1.24336739677942,3.44998754583159,450,ANSERIFORMES,Anatidae,Anas,diazi,"in HBW a subspecies of platyrhynchos, in HBW online included in fulvigula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,largely sedentary (text on platyrhynchos in HBW),1,resident,full resident,full resident
Arnold 2016; Arnold et al. 2019; Belthoff et al. 2015,Branta canadensis,380,345,United States,0.008352403,42.90155,-112.57712,LC,Low,Branta canadensis,0,NA,Anseriformes,LC,No,Volant,2811.7,49.4,Grassland,Herbivore,Herbivore terrestrial,53.3,,50,28.2,19.9,15.3,73.3,422.9,206.5,210.9,121.6,Branta,canadensis,Anatidae,LC,0,16.3198141563668,7.94153744844654,TerrestrialPlants,GroundForaging,Migratory,NonCooperative,ExposedGround,none,Terrestrial,No,1.70474809223843,1.20949323430633,2.70805020110221,385,ANSERIFORMES,Anatidae,Branta,canadensis,in HBW Branta_canadensis includes race hutchinsii,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"natural popltns mainly migratory, some appear sedentary",1,directional migratory,partial directional migrant,partial directional migrant
Arnold 2016; Arnold et al. 2019; Belthoff et al. 2015,Bubo virginianus,380,345,United States,0.141990847,42.56848,-113.77762,LC,High,Bubo virginianus,0,NA,Strigiformes,LC,No,Volant,1354.5,30.4,Forest,Carnivore,Vertivore,34.04,,44.7,24.7,17.8,25.4,75.4,371.2,112.7,258.5,197,Bubo,virginianus,Strigidae,LC,0,17.0111630322479,7.362454896968,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.693147180559945,1.24853743508635,3.19867311755068,2871,STRIGIFORMES,Strigidae,Bubo,virginianus,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"mostly resident, some movement S by N birds",1,resident,full resident,full resident
Arnold 2016; Arnold et al. 2019; Belthoff et al. 2015,Buteo jamaicensis,380,345,United States,0.038977879,42.57031,-113.52386,LC,Medium,Buteo jamaicensis,0,NA,Accipitriformes,LC,No,Volant,1101.2,34.1,Woodland,Carnivore,Vertivore,45.5,,37.6,22.9,14.4,20.2,80.9,402.8,139.9,270.8,212.2,Buteo,jamaicensis,Accipitridae,LC,0,16.5539491976471,7.00411944859855,Vertebrates,AerialSallying,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290731874155,1.31277141725489,3.24649099190117,1131,ACCIPITRIFORMES,Accipitridae,Buteo,jamaicensis,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,migratory in N but resident over much of range,1,directional migratory,partial directional migrant,partial directional migrant
Arnold 2016; Arnold et al. 2019; Belthoff et al. 2015,Buteo swainsoni,380,345,United States,0.027841342,42.5691,-113.68546,LC,Medium,Buteo swainsoni,0,NA,Accipitriformes,LC,No,Volant,946.6,46.6,Grassland,Carnivore,Vertivore,40.95,,35.3,21,13.6,16.6,60.7,383.7,175.2,201.8,193.6,Buteo,swainsoni,Accipitridae,LC,0,15.274828682267099,6.85288718154058,Vertebrates,AerialSallying,Migratory,Cooperative,ExposedElevated,weak,Terrestrial,No,0.916290731874155,1.14851669375212,2.23001440015921,1125,ACCIPITRIFORMES,Accipitridae,Buteo,swainsoni,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Arnold 2016; Arnold et al. 2019; Belthoff et al. 2015,Callipepla californica,380,345,United States,0.002784134,42.5763,-113.89139,LC,Low,Callipepla californica,0,NA,Galliformes,LC,No,Volant,165.7,26.2,Shrubland,Herbivore,Omnivore,40.86,,14.1,7.2,5.6,6.8,28.5,108.2,28.3,79.5,82.2,Callipepla,californica,Odontophoridae,LC,0,13.8990913990553,5.11017892443252,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedGround,weak,Terrestrial,No,2.70805020110221,1.39435368881872,3.84374416467485,152,GALLIFORMES,Odontophoridae,Callipepla,californica,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Arnold 2016; Arnold et al. 2019; Belthoff et al. 2015,Circus cyaneus,380,345,United States,0.002784134,42.82405,-112.78406,LC,Low,Circus cyaneus,0,NA,Accipitriformes,LC,No,Volant,393,44.7,Grassland,Carnivore,Vertivore,58.07,,30.1,16,9.7,13,72.1,352.4,158.9,197.1,131.7,Circus,cyaneus,Accipitridae,LC,0,17.204821444316,5.97375871998905,Vertebrates,AerialScreaning,Migratory,NonCooperative,ExposedGround,weak,Terrestrial,No,1.50407739677627,1.15668008369902,3.07731226054641,1024,ACCIPITRIFORMES,Accipitridae,Circus,cyaneus,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,migratory in N of range but partially migratory and dispersive in S,1,directional migratory,partial directional migrant,partial directional migrant
